"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q2","Q2-2017","1","RATIOS","0","Units",,,108.451908087279,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q3","Q3-2017","1","RATIOS","0","Units",,,110.611355300994,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2017-Q4","Q4-2017","1","RATIOS","0","Units",,,112.993178682859,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2018","2018","1","RATIOS","0","Units",,,117.855589485068,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q1","Q1-2018","1","RATIOS","0","Units",,,115.269983694786,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,116.554650624476,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,119.16775007218,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,120.429973548832,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2019","2019","1","RATIOS","0","Units",,,123.418619736129,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q1","Q1-2019","1","RATIOS","0","Units",,,121.871993220259,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q2","Q2-2019","1","RATIOS","0","Units",,,123.240129584875,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,123.465162215805,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,125.097193923576,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,126.282897907466,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,128.621873339435,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2005","2005","IDX","Index","0","Units",,,87.8986892474071,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2005-Q1","Q1-2005","IDX","Index","0","Units",,,86.4345499520112,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2005-Q2","Q2-2005","IDX","Index","0","Units",,,87.1558034067202,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2005-Q3","Q3-2005","IDX","Index","0","Units",,,88.3500923548204,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2005-Q4","Q4-2005","IDX","Index","0","Units",,,89.6543112760767,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2006","2006","IDX","Index","0","Units",,,92.1113188974862,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2006-Q1","Q1-2006","IDX","Index","0","Units",,,90.6366755598829,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2006-Q2","Q2-2006","IDX","Index","0","Units",,,91.8998885977403,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2006-Q3","Q3-2006","IDX","Index","0","Units",,,92.7606092635383,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2006-Q4","Q4-2006","IDX","Index","0","Units",,,93.1481021687835,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2007","2007","IDX","Index","0","Units",,,95.0581542539966,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2007-Q1","Q1-2007","IDX","Index","0","Units",,,94.8852781091228,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2007-Q2","Q2-2007","IDX","Index","0","Units",,,95.2665888964984,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2007-Q3","Q3-2007","IDX","Index","0","Units",,,95.0282967662358,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2007-Q4","Q4-2007","IDX","Index","0","Units",,,95.0524532441294,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2008","2008","IDX","Index","0","Units",,,94.9785486766094,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2008-Q1","Q1-2008","IDX","Index","0","Units",,,93.7466217327783,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2008-Q2","Q2-2008","IDX","Index","0","Units",,,94.7208535232578,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2008-Q3","Q3-2008","IDX","Index","0","Units",,,95.464259047078,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2008-Q4","Q4-2008","IDX","Index","0","Units",,,95.9824604033237,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2009","2009","IDX","Index","0","Units",,,95.1478638151023,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2009-Q1","Q1-2009","IDX","Index","0","Units",,,95.1535210947856,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2009-Q2","Q2-2009","IDX","Index","0","Units",,,94.3077974413299,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2009-Q3","Q3-2009","IDX","Index","0","Units",,,95.717975031407,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2009-Q4","Q4-2009","IDX","Index","0","Units",,,95.4121616928867,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2010","2010","IDX","Index","0","Units",,,97.9823484168481,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2010-Q1","Q1-2010","IDX","Index","0","Units",,,97.0587814886747,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2010-Q2","Q2-2010","IDX","Index","0","Units",,,97.6307857825243,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2010-Q3","Q3-2010","IDX","Index","0","Units",,,98.1796124774049,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2010-Q4","Q4-2010","IDX","Index","0","Units",,,99.0602139187887,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2011","2011","IDX","Index","0","Units",,,100.229206184697,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2011-Q1","Q1-2011","IDX","Index","0","Units",,,99.7910064275903,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2011-Q2","Q2-2011","IDX","Index","0","Units",,,100.129499554381,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2011-Q3","Q3-2011","IDX","Index","0","Units",,,100.472543769627,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2011-Q4","Q4-2011","IDX","Index","0","Units",,,100.52377498719,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2012","2012","IDX","Index","0","Units",,,100.309583422825,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2012-Q1","Q1-2012","IDX","Index","0","Units",,,100.655487738015,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2012-Q2","Q2-2012","IDX","Index","0","Units",,,100.401161094115,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2012-Q3","Q3-2012","IDX","Index","0","Units",,,100.185142847925,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2012-Q4","Q4-2012","IDX","Index","0","Units",,,99.9965420112438,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2013","2013","IDX","Index","0","Units",,,100.670544375359,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2013-Q1","Q1-2013","IDX","Index","0","Units",,,100.882687525761,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2013-Q2","Q2-2013","IDX","Index","0","Units",,,100.855724492215,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2013-Q3","Q3-2013","IDX","Index","0","Units",,,100.663258206196,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2013-Q4","Q4-2013","IDX","Index","0","Units",,,100.280507277265,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2014","2014","IDX","Index","0","Units",,,99.3822405028557,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2014-Q1","Q1-2014","IDX","Index","0","Units",,,98.9028404295563,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2014-Q2","Q2-2014","IDX","Index","0","Units",,,99.2531545973031,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2014-Q3","Q3-2014","IDX","Index","0","Units",,,98.9655799946042,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2014-Q4","Q4-2014","IDX","Index","0","Units",,,100.407386989959,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2015","2015","IDX","Index","0","Units",,,100,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2015-Q1","Q1-2015","IDX","Index","0","Units",,,99.0110063318071,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2015-Q2","Q2-2015","IDX","Index","0","Units",,,100.117663597114,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.508911811209,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2015-Q4","Q4-2015","IDX","Index","0","Units",,,100.362418259869,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2016","2016","IDX","Index","0","Units",,,100.102623328787,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2016-Q1","Q1-2016","IDX","Index","0","Units",,,100.070269843631,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2016-Q2","Q2-2016","IDX","Index","0","Units",,,100.262441624636,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2016-Q3","Q3-2016","IDX","Index","0","Units",,,100.127640605759,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2016-Q4","Q4-2016","IDX","Index","0","Units",,,99.9501412411211,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2017","2017","IDX","Index","0","Units",,,100.169594953882,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2017-Q1","Q1-2017","IDX","Index","0","Units",,,100.520889836088,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2017-Q2","Q2-2017","IDX","Index","0","Units",,,99.4525955506078,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2017-Q3","Q3-2017","IDX","Index","0","Units",,,100.322417858326,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2017-Q4","Q4-2017","IDX","Index","0","Units",,,100.382476570507,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2018","2018","IDX","Index","0","Units",,,100.361101897119,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2018-Q1","Q1-2018","IDX","Index","0","Units",,,100.54643127218,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,100.890041587125,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,100.145911871874,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,99.8620228572958,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2019","2019","IDX","Index","0","Units",,,100.51732145844,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2019-Q1","Q1-2019","IDX","Index","0","Units",,,100.439589353226,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2019-Q2","Q2-2019","IDX","Index","0","Units",,,100.065449956381,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,100.745000850962,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,100.819245673193,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,102.823157077569,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,108.496780991081,,
"FRA","France","RPI","Rent prices, s.a.","2005","2005","IDX","Index","0","Units",,,83.2823695719045,,
"FRA","France","RPI","Rent prices, s.a.","2005-Q1","Q1-2005","IDX","Index","0","Units",,,82.2236928024361,,
"FRA","France","RPI","Rent prices, s.a.","2005-Q2","Q2-2005","IDX","Index","0","Units",,,82.9255222399653,,
"FRA","France","RPI","Rent prices, s.a.","2005-Q3","Q3-2005","IDX","Index","0","Units",,,83.6749962117998,,
"FRA","France","RPI","Rent prices, s.a.","2005-Q4","Q4-2005","IDX","Index","0","Units",,,84.3052670334168,,
"FRA","France","RPI","Rent prices, s.a.","2006","2006","IDX","Index","0","Units",,,86.1632237710798,,
"FRA","France","RPI","Rent prices, s.a.","2006-Q1","Q1-2006","IDX","Index","0","Units",,,85.2403824322322,,
"FRA","France","RPI","Rent prices, s.a.","2006-Q2","Q2-2006","IDX","Index","0","Units",,,85.8551855300162,,
"FRA","France","RPI","Rent prices, s.a.","2006-Q3","Q3-2006","IDX","Index","0","Units",,,86.4879718901194,,
"FRA","France","RPI","Rent prices, s.a.","2006-Q4","Q4-2006","IDX","Index","0","Units",,,87.0693552319513,,
"FRA","France","RPI","Rent prices, s.a.","2007","2007","IDX","Index","0","Units",,,88.8565813952838,,
"FRA","France","RPI","Rent prices, s.a.","2007-Q1","Q1-2007","IDX","Index","0","Units",,,87.8119044081662,,
"FRA","France","RPI","Rent prices, s.a.","2007-Q2","Q2-2007","IDX","Index","0","Units",,,88.5935873974338,,
"FRA","France","RPI","Rent prices, s.a.","2007-Q3","Q3-2007","IDX","Index","0","Units",,,89.197594662505,,
"FRA","France","RPI","Rent prices, s.a.","2007-Q4","Q4-2007","IDX","Index","0","Units",,,89.8232391130304,,
"FRA","France","RPI","Rent prices, s.a.","2008","2008","IDX","Index","0","Units",,,90.8399305554168,,
"FRA","France","RPI","Rent prices, s.a.","2008-Q1","Q1-2008","IDX","Index","0","Units",,,90.2730214174935,,
"FRA","France","RPI","Rent prices, s.a.","2008-Q2","Q2-2008","IDX","Index","0","Units",,,90.5874984917751,,
"FRA","France","RPI","Rent prices, s.a.","2008-Q3","Q3-2008","IDX","Index","0","Units",,,90.9997764513485,,
"FRA","France","RPI","Rent prices, s.a.","2008-Q4","Q4-2008","IDX","Index","0","Units",,,91.4994258610499,,
"FRA","France","RPI","Rent prices, s.a.","2009","2009","IDX","Index","0","Units",,,92.6816160255747,,
"FRA","France","RPI","Rent prices, s.a.","2009-Q1","Q1-2009","IDX","Index","0","Units",,,91.8386752055198,,
"FRA","France","RPI","Rent prices, s.a.","2009-Q2","Q2-2009","IDX","Index","0","Units",,,92.4937939453323,,
"FRA","France","RPI","Rent prices, s.a.","2009-Q3","Q3-2009","IDX","Index","0","Units",,,93.0225718937016,,
"FRA","France","RPI","Rent prices, s.a.","2009-Q4","Q4-2009","IDX","Index","0","Units",,,93.3714230577452,,
"FRA","France","RPI","Rent prices, s.a.","2010","2010","IDX","Index","0","Units",,,94.1641234786373,,
"FRA","France","RPI","Rent prices, s.a.","2010-Q1","Q1-2010","IDX","Index","0","Units",,,93.7234527069221,,
"FRA","France","RPI","Rent prices, s.a.","2010-Q2","Q2-2010","IDX","Index","0","Units",,,94.0535611252059,,
"FRA","France","RPI","Rent prices, s.a.","2010-Q3","Q3-2010","IDX","Index","0","Units",,,94.3156634025141,,
"FRA","France","RPI","Rent prices, s.a.","2010-Q4","Q4-2010","IDX","Index","0","Units",,,94.5638166799073,,
"FRA","France","RPI","Rent prices, s.a.","2011","2011","IDX","Index","0","Units",,,95.279132844716,,
"FRA","France","RPI","Rent prices, s.a.","2011-Q1","Q1-2011","IDX","Index","0","Units",,,94.8516346860377,,
"FRA","France","RPI","Rent prices, s.a.","2011-Q2","Q2-2011","IDX","Index","0","Units",,,95.1003893582103,,
"FRA","France","RPI","Rent prices, s.a.","2011-Q3","Q3-2011","IDX","Index","0","Units",,,95.4067928419788,,
"FRA","France","RPI","Rent prices, s.a.","2011-Q4","Q4-2011","IDX","Index","0","Units",,,95.7577144926373,,
"FRA","France","RPI","Rent prices, s.a.","2012","2012","IDX","Index","0","Units",,,96.7849804938363,,
"FRA","France","RPI","Rent prices, s.a.","2012-Q1","Q1-2012","IDX","Index","0","Units",,,96.1100750415231,,
"FRA","France","RPI","Rent prices, s.a.","2012-Q2","Q2-2012","IDX","Index","0","Units",,,96.674035466925,,
"FRA","France","RPI","Rent prices, s.a.","2012-Q3","Q3-2012","IDX","Index","0","Units",,,96.9559251374718,,
"FRA","France","RPI","Rent prices, s.a.","2012-Q4","Q4-2012","IDX","Index","0","Units",,,97.3998863294252,,
"FRA","France","RPI","Rent prices, s.a.","2013","2013","IDX","Index","0","Units",,,98.3358260209387,,
"FRA","France","RPI","Rent prices, s.a.","2013-Q1","Q1-2013","IDX","Index","0","Units",,,97.8868179621972,,
"FRA","France","RPI","Rent prices, s.a.","2013-Q2","Q2-2013","IDX","Index","0","Units",,,98.1811843191956,,
"FRA","France","RPI","Rent prices, s.a.","2013-Q3","Q3-2013","IDX","Index","0","Units",,,98.5335003473891,,
"FRA","France","RPI","Rent prices, s.a.","2013-Q4","Q4-2013","IDX","Index","0","Units",,,98.7418014549728,,
"FRA","France","RPI","Rent prices, s.a.","2014","2014","IDX","Index","0","Units",,,99.3583346100108,,
"FRA","France","RPI","Rent prices, s.a.","2014-Q1","Q1-2014","IDX","Index","0","Units",,,99.0405427945309,,
"FRA","France","RPI","Rent prices, s.a.","2014-Q2","Q2-2014","IDX","Index","0","Units",,,99.2715285324006,,
"FRA","France","RPI","Rent prices, s.a.","2014-Q3","Q3-2014","IDX","Index","0","Units",,,99.4493428121339,,
"FRA","France","RPI","Rent prices, s.a.","2014-Q4","Q4-2014","IDX","Index","0","Units",,,99.671924300978,,
"FRA","France","RPI","Rent prices, s.a.","2015","2015","IDX","Index","0","Units",,,100,,
"FRA","France","RPI","Rent prices, s.a.","2015-Q1","Q1-2015","IDX","Index","0","Units",,,99.7810720423652,,
"FRA","France","RPI","Rent prices, s.a.","2015-Q2","Q2-2015","IDX","Index","0","Units",,,99.9355719241249,,
"FRA","France","RPI","Rent prices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.100156424993,,
"FRA","France","RPI","Rent prices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,100.183199608517,,
"FRA","France","RPI","Rent prices, s.a.","2016","2016","IDX","Index","0","Units",,,100.325017730149,,
"FRA","France","RPI","Rent prices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,100.197526180555,,
"FRA","France","RPI","Rent prices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,100.264361475914,,
"FRA","France","RPI","Rent prices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,100.39200139216,,
"FRA","France","RPI","Rent prices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,100.446181871968,,
"FRA","France","RPI","Rent prices, s.a.","2017","2017","IDX","Index","0","Units",,,100.514169319022,,
"FRA","France","RPI","Rent prices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,100.343924916326,,
"FRA","France","RPI","Rent prices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,100.449892862062,,
"FRA","France","RPI","Rent prices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,100.576312802118,,
"FRA","France","RPI","Rent prices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,100.686546695582,,
"FRA","France","RPI","Rent prices, s.a.","2018","2018","IDX","Index","0","Units",,,100.249184593151,,
"FRA","France","RPI","Rent prices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,100.728293140749,,
"FRA","France","RPI","Rent prices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,100.534732324685,,
"FRA","France","RPI","Rent prices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,99.7925578853389,,
"FRA","France","RPI","Rent prices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,99.9411550218307,,
"FRA","France","RPI","Rent prices, s.a.","2019","2019","IDX","Index","0","Units",,,100.668345614091,,
"FRA","France","RPI","Rent prices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,100.213374334977,,
"FRA","France","RPI","Rent prices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,100.585265700316,,
