"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"XTIMVA01","Imports in goods, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.17557642401555,,
"XTIMVA01","Imports in goods, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.15369734600248,,
"XTIMVA01","Imports in goods, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-13.2840135596125,,
"XTIMVA01","Imports in goods, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.331725967214416,,
"XTIMVA01","Imports in goods, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,10.5899712036028,,
"XTIMVA01","Imports in goods, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,10.5997329834137,,
"XTIMVA01","Imports in goods, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,-3.95883421534776,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,0.725858155722601,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.81355879895295,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.98209106061969,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,0.95985325467785,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,-5.69635435847107,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,4.18554556887944,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.91410746063244,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.426366605951528,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.432370587263896,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.21738089563059,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.48678178419689,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,2.22999986045114,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.60442131685789,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.26796469371371,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.555437815907037,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,0.758408706859356,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.34995081022917,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,-0.250249377478733,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,0.345292635828617,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.0940905519814049,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.70769171081059,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,1.85699873583988,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.4978625645561,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.359246918993845,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.05070666588961,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.93684848582821,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,2.4450610074463,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.5154846854177,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.53372785142834,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.56028066514537,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,0.599949859037827,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.10798126912102,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,1.70065305812205,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.72714726224432,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.15897022898121,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.41693618362146,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,0.957652064088366,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.28177695139138,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.4194352854972,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.69256493666812,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,2.90175950063673,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,4.03739638068286,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.64840411348266,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.2056188288685,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.69784114571027,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,0.89172148930779,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,7.53213443378731,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,3.61093190508119,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,1.58119788169172,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,-9.45069442098218,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,5.2653128751999,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,7.40154531655731,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,-0.235320687843453,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,-1.29341729199666,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,3.24046106270148,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.74487987081607,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,3.8024076970856,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.50469535071153,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,3.5266206574062,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.51912200507606,,
"NAEXKP06","GDP Exports; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,6.68641009363026,,
"NAEXKP06","GDP Exports; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,12.2951140371543,,
"NAEXKP06","GDP Exports; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,8.88648027831929,,
"NAEXKP06","GDP Exports; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,1.9345609897252,,
"NAEXKP06","GDP Exports; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,-14.2796117290633,,
"NAEXKP06","GDP Exports; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,14.4158902528177,,
"NAEXKP06","GDP Exports; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,8.35303537668696,,
"NAEXKP06","GDP Exports; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.8998825694375,,
"NAEXKP06","GDP Exports; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.00728243826513,,
"NAEXKP06","GDP Exports; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,4.79558007936919,,
"NAEXKP06","GDP Exports; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,5.44337778462281,,
"NAEXKP06","GDP Exports; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,2.46493888984116,,
"NAEXKP06","GDP Exports; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,4.75272632483581,,
"NAEXKP06","GDP Exports; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.27786243294038,,
"NAEXKP06","GDP Exports; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.951880991704489,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,5.95191188069192,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,11.1529988416109,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,6.20235729899273,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.30506614083856,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,-9.68938306767064,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,12.8747428333008,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,7.31611181733176,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.104534015741913,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.66990300241857,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,3.93644527806416,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,5.79211801694547,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,4.48499907567685,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,5.31655402942197,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,3.64412893261624,,
"NAEXKP07","GDP Imports of goods and services; constant prices, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.56028043133822,,
"XTEXVA01","Exports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,13.8971935128541,,
"XTEXVA01","Exports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,14.8211853304932,,
"XTEXVA01","Exports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,18.605921536166,,
"XTEXVA01","Exports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,15.6415115842886,,
"XTEXVA01","Exports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,-21.9297647258563,,
"XTEXVA01","Exports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,15.0277012709788,,
"XTEXVA01","Exports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,16.5647192633617,,
"XTEXVA01","Exports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,-1.91212799212323,,
"XTEXVA01","Exports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.41254376964493,,
"XTEXVA01","Exports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.340821790307115,,
"XTEXVA01","Exports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-15.155683897402,,
"XTEXVA01","Exports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.299388607346371,,
"XTEXVA01","Exports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,14.7536873627527,,
"XTEXVA01","Exports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,11.2590968677282,,
"XTEXVA01","Exports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,-2.66008491858764,,
"XTIMVA01","Imports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,14.1458319595939,,
"XTIMVA01","Imports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,15.3816455332701,,
"XTIMVA01","Imports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,17.9212410475859,,
"XTIMVA01","Imports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,17.4588736797228,,
"XTIMVA01","Imports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,-23.5037762061159,,
"XTIMVA01","Imports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,15.4188654404243,,
"XTIMVA01","Imports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,16.2920050763363,,
"XTIMVA01","Imports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,-1.63759909461284,,
"XTIMVA01","Imports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.711818021655196,,
"XTIMVA01","Imports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.165373476598564,,
"XTIMVA01","Imports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-13.1599714070103,,
"XTIMVA01","Imports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,-2.7239208272989,,
"XTIMVA01","Imports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,15.481729401244,,
"XTIMVA01","Imports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,12.0984698147769,,
"XTIMVA01","Imports in goods, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,-1.66411834194566,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.0468502153685,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.46174297077412,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,3.77202044340298,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.17188732343728,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,-3.66720660443207,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.34097760015494,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,1.54966321848785,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,-1.03117130702773,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,-0.126992857672566,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.42408403440279,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.95827589178161,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,2.19171371926123,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.91098968404451,,
"NAEXKP01","Gross domestic product; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.3606892646537,"P","Provisional value"
"NAEXKP01","Gross domestic product; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.67748356754394,"P","Provisional value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,0.903829462873569,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,-0.155117516587404,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,1.87262903281723,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,0.893360854928904,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,-1.88453786592161,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.10359529644246,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,0.0710647643202189,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,-1.13983772950287,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,-0.967576755805424,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.374242684768892,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.97706720797971,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","NLD","Netherlands","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.11963348090189,,
